조사연도,응답자ID,응답자키
2021,1134016,T21-000834
2021,1134017,T21-001374
2021,1134018,T21-002784
2021,1134019,T21-000733
2021,1134020,T21-004508
2021,1134021,T21-001430
2021,1134022,T21-005053
2021,1134023,T21-003243
2021,1134024,T21-004320
2021,1135001,T21-002411
2021,1135002,T21-003282
2021,1135003,T21-000918
2021,1135004,T21-004078
2021,1135005,T21-005178
2021,1135006,T21-004011
2021,1135007,T21-003587
2021,1135008,T21-001380
2021,1135009,T21-002383
2021,1135010,T21-003709
2021,1135011,T21-000216
2021,1135012,T21-001212
2021,1135013,T21-001149
2021,1135014,T21-004499
2021,1135015,T21-001466
2021,1135016,T21-001898
2021,1135017,T21-002559
2021,1135018,T21-002571
2021,1135019,T21-002097
2021,1135020,T21-002865
2021,1135021,T21-000488
2021,1135022,T21-003633
2021,1135023,T21-000163
2021,1135024,T21-004154
2021,1137001,T21-001968
2021,1137002,T21-002425
2021,1137003,T21-004421
2021,1137004,T21-001657
2021,1137005,T21-002827
2021,1137006,T21-003966
2021,1137007,T21-001513
2021,1137008,T21-000940
2021,1137009,T21-005160
2021,1137010,T21-003225
2021,1137011,T21-004328
2021,1137012,T21-003426
2021,1138001,T21-003663
2021,1138002,T21-000778
2021,1138003,T21-001311
2021,1138004,T21-001843
2021,1138005,T21-003380
2021,1138006,T21-002755
2021,1138007,T21-001381
2021,1138008,T21-004546
2021,1138009,T21-004031
2021,1138010,T21-001253
2021,1138011,T21-002747
2021,1138012,T21-000656
2021,1138013,T21-005038
2021,1138014,T21-003007
2021,1138015,T21-002589
2021,1138016,T21-002226
2021,1138017,T21-002163
2021,1138018,T21-000240
2021,1138019,T21-004114
2021,1138020,T21-001674
2021,1138021,T21-005172
2021,1138022,T21-000945
2021,1138023,T21-002937
2021,1138024,T21-002651
2021,1138025,T21-001957
2021,1139001,T21-001116
2021,1139002,T21-003349
2021,1139003,T21-003492
2021,1139004,T21-000231
2021,1139005,T21-000551
2021,1139006,T21-003830
2021,1139007,T21-002762
2021,1139008,T21-003086
2021,1139009,T21-003358
2021,1139010,T21-000662
2021,1139011,T21-000543
2021,1139012,T21-002100
2021,1139013,T21-001976
2021,1139014,T21-000130
2021,1139015,T21-004658
2021,1139016,T21-003131
2021,1139017,T21-003348
2021,1139018,T21-003343
2021,1139019,T21-002878
2021,1139020,T21-000537
2021,1139021,T21-002330
2021,1139022,T21-001622
2021,1139023,T21-001842
2021,1139024,T21-003729
2021,1139025,T21-004107
2021,1140001,T21-003936
2021,1140002,T21-001580
2021,1140003,T21-000946
2021,1140004,T21-001978
2021,1140005,T21-000815
2021,1140006,T21-001989
2021,1140007,T21-001139
2021,1140008,T21-004747
2021,1140009,T21-001378
2021,1140010,T21-003471
2021,1140011,T21-004040
2021,1140012,T21-000183
2021,1140013,T21-002341
2021,1140014,T21-002608
2021,1140015,T21-002483
2021,1140016,T21-001471
2021,1140017,T21-002293
2021,1140018,T21-001660
2021,1140019,T21-002936
2021,1140020,T21-001894
2021,1140021,T21-000705
2021,1141001,T21-004446
2021,1141002,T21-001088
2021,1141003,T21-001029
2021,1141004,T21-004783
2021,1141005,T21-000849
2021,1141006,T21-004158
2021,1141007,T21-003469
2021,1141008,T21-002738
2021,1141009,T21-001637
2021,1141010,T21-001500
2021,1141011,T21-004181
2021,1141012,T21-001330
2021,1141013,T21-000047
2021,1141014,T21-000159
2021,1141015,T21-001234
2021,1141016,T21-003980
2021,1141017,T21-004602
2021,1141018,T21-001113
2021,1141019,T21-004448
2021,1141020,T21-002405
2021,1141021,T21-002697
2021,1141022,T21-000926
2021,1141023,T21-001711
2021,1141024,T21-000478
2021,1141025,T21-000924
2021,1141026,T21-003018
2021,1141027,T21-004663
2021,1141028,T21-002673
2021,1142001,T21-001541
2021,1142002,T21-001514
2021,1142003,T21-000835
2021,1142004,T21-000120
2021,1142005,T21-002207
2021,1142006,T21-003269
2021,1142007,T21-001123
2021,1142008,T21-001090
2021,1142009,T21-002462
2021,1142010,T21-001936
2021,1142011,T21-003396
2021,1142012,T21-003867
2021,1142013,T21-002869
2021,1142014,T21-004955
2021,1142015,T21-001159
2021,1142016,T21-000644
2021,1142017,T21-002318
2021,1142018,T21-000500
2021,1142019,T21-004261
2021,1142020,T21-002021
2021,1142021,T21-002508
2021,1142022,T21-000215
2021,1142023,T21-003558
2021,1142024,T21-000818
2021,1142025,T21-001037
2021,1142026,T21-003827
2021,1142027,T21-004199
2021,1142028,T21-004437
2021,1142029,T21-001560
2021,1142030,T21-002883
2021,1142031,T21-003589
2021,1143001,T21-002548
2021,1143002,T21-001572
2021,1143003,T21-002294
2021,1143004,T21-005035
2021,1143005,T21-002837
2021,1143006,T21-000951
2021,1143007,T21-000111
2021,1143008,T21-002067
2021,1143009,T21-001780
2021,1143010,T21-004899
2021,1143011,T21-001954
2021,1143012,T21-002562
2021,1143013,T21-003047
2021,1143014,T21-001357
2021,1143015,T21-004319
2021,1143016,T21-003042
2021,1143017,T21-003176
2021,1143018,T21-003925
2021,1143019,T21-004900
2021,1143020,T21-001980
2021,1143021,T21-001522
2021,1143022,T21-002300
2021,1143023,T21-003630
2021,1143024,T21-003991
2021,1143025,T21-000389
2021,1143026,T21-000020
2021,1143027,T21-001154
2021,1143028,T21-002729
2021,1143029,T21-004883
2021,1143030,T21-004138
2021,1143031,T21-001265
2021,1143032,T21-000438
2021,1143033,T21-003107
2021,1143034,T21-004162
2021,1143035,T21-002570
2021,1143036,T21-003565
2021,1143037,T21-000840
2021,1143038,T21-002502
2021,1143039,T21-003800
2021,1143040,T21-001855
2021,1143041,T21-000647
2021,1143042,T21-001001
2021,1143043,T21-000788
2021,1143044,T21-002271
2021,1143045,T21-004068
2021,1143046,T21-003375
2021,1143047,T21-002586
2021,1143048,T21-002675
2021,1143049,T21-003616
2021,1143050,T21-003521
2021,1143051,T21-003059
2021,1143052,T21-002866
2021,1143053,T21-001097
2021,1143054,T21-004489
2021,1143055,T21-004622
2021,1143056,T21-002188
2021,1144001,T21-000943
2021,1144002,T21-003465
2021,1144003,T21-002259
2021,1144004,T21-000418
2021,1144005,T21-004130
2021,1144006,T21-002345
2021,1144007,T21-000064
2021,1144008,T21-004944
2021,1144009,T21-004411
2021,1144010,T21-001972
2021,1144011,T21-001355
2021,1144012,T21-004749
2021,1144013,T21-003050
2021,1144014,T21-004820
2021,1144015,T21-000117
2021,1144016,T21-004906
2021,1144017,T21-003186
2021,1144018,T21-002105
2021,1144019,T21-003216
2021,1144020,T21-003594
2021,1144021,T21-000118
2021,1144022,T21-004740
2021,1144023,T21-001586
2021,1144024,T21-004785
2021,1144025,T21-001793
2021,1144026,T21-000133
2021,1144027,T21-003294
2021,1144028,T21-005138
2021,1145001,T21-004172
2021,1145002,T21-000269
2021,1145003,T21-001271
2021,1145004,T21-000454
2021,1145005,T21-000458
2021,1145006,T21-004623
2021,1145007,T21-000451
2021,1145008,T21-002173
2021,1145009,T21-001479
2021,1145010,T21-001239
2021,1145011,T21-000754
2021,1145012,T21-003547
2021,1145013,T21-002524
2021,1145014,T21-004742
2021,1145015,T21-003700
2021,1145016,T21-001080
2021,1145017,T21-003015
2021,1145018,T21-000406
2021,1145019,T21-002328
2021,1145020,T21-000343
2021,1145021,T21-003181
2021,1145022,T21-001753
2021,1145023,T21-001148
2021,1145024,T21-001460
2021,1145025,T21-004615
2021,1145026,T21-001932
2021,1145027,T21-002124
2021,1145028,T21-001897
2021,1145029,T21-003876
2021,1145030,T21-004880
2021,1146001,T21-002531
2021,1146002,T21-001320
2021,1146003,T21-004386
2021,1146004,T21-005023
2021,1146005,T21-002232
2021,1146006,T21-004680
2021,1146007,T21-000221
2021,1146008,T21-001316
2021,1146009,T21-002980
2021,1146010,T21-001397
2021,1146011,T21-001245
2021,1146012,T21-004379
2021,1146013,T21-000179
2021,1146014,T21-001143
2021,1146015,T21-003351
2021,1146016,T21-005164
2021,1146017,T21-001082
2021,1146018,T21-004021
2021,1146019,T21-003860
2021,1146020,T21-000683
2021,1146021,T21-002394
2021,1146022,T21-004655
2021,1146023,T21-003304
2021,1146024,T21-001962
2021,1146025,T21-000340
2021,1146026,T21-000348
2021,1146027,T21-000867
2021,1146028,T21-000095
2021,1146029,T21-003208
2021,1146030,T21-002822
2021,1146031,T21-001947
2021,1147001,T21-003210
2021,1147002,T21-001128
2021,1147003,T21-002046
2021,1147004,T21-002778
2021,1147005,T21-001362
2021,1147006,T21-005055
2021,1147007,T21-002526
2021,1147008,T21-002050
2021,1147009,T21-000672
2021,1147010,T21-002450
2021,1147011,T21-002598
2021,1147012,T21-003341
2021,1147013,T21-001754
2021,1147014,T21-003120
2021,1147015,T21-001709
2021,1147016,T21-004509
2021,1147017,T21-002019
2021,1147018,T21-002782
2021,1147019,T21-003678
2021,1147020,T21-000650
2021,1147021,T21-001474
2021,1147022,T21-003287
2021,1147023,T21-003165
2021,1147024,T21-002623
2021,1147025,T21-003749
2021,1147026,T21-002627
2021,1147027,T21-004829
2021,1147028,T21-000214
2021,1148001,T21-004117
2021,1148002,T21-001053
2021,1148003,T21-000396
2021,1148004,T21-000534
2021,1148005,T21-003162
2021,1148006,T21-002123
2021,1148007,T21-002934
2021,1148008,T21-003075
2021,1148009,T21-002249
2021,1148010,T21-004562
2021,1148011,T21-000355
2021,1148012,T21-003273
2021,1148013,T21-000734
2021,1148014,T21-002049
2021,1148015,T21-001266
2021,1148016,T21-003080
2021,1148017,T21-004398
2021,1148018,T21-003641
2021,1148019,T21-000493
2021,1148020,T21-004238
2021,1148021,T21-003028
2021,1148022,T21-004215
2021,1148023,T21-001836
2021,1148024,T21-000725
2021,1148025,T21-001929
2021,1148026,T21-002291
2021,1148027,T21-003714
2021,1148028,T21-002096
2021,1148029,T21-004587
2021,1148030,T21-004412
2021,1148031,T21-004768
2021,1148032,T21-003209
2021,1149001,T21-000036
2021,1149002,T21-000508
2021,1149003,T21-000519
2021,1149004,T21-000013
2021,1149005,T21-004597
2021,1149006,T21-001423
2021,1149007,T21-001359
2021,1149008,T21-004420
2021,1149009,T21-000596
2021,1149010,T21-001356
2021,1149011,T21-001724
2021,1149012,T21-000772
2021,1149013,T21-004059
2021,1149014,T21-002051
2021,1149015,T21-002826
2021,1149016,T21-002661
2021,1149017,T21-001905
2021,1149018,T21-003791
2021,1149019,T21-002309
2021,1149020,T21-000563
2021,1149021,T21-000639
2021,1149022,T21-000233
2021,1149023,T21-003970
2021,1149024,T21-002211
2021,1149025,T21-002761
2021,1149026,T21-005049
2021,1149027,T21-002251
2021,1149028,T21-004009
2021,1149029,T21-002424
2021,1149030,T21-004652
2021,1149031,T21-000987
2021,1149032,T21-002905
2021,1149033,T21-003999
2021,1149034,T21-000423
2021,1149035,T21-001485
2021,1150001,T21-000922
2021,1150002,T21-002507
2021,1150003,T21-000400
2021,1150004,T21-000075
2021,1150005,T21-001440
2021,1150006,T21-003688
2021,1150007,T21-002386
2021,1150008,T21-002527
2021,1150009,T21-001705
2021,1150010,T21-002104
2021,1150011,T21-000911
2021,1150012,T21-004668
2021,1150013,T21-000517
2021,1150014,T21-000184
2021,1150015,T21-001532
2021,1150016,T21-003089
2021,1150017,T21-000689
2021,1150018,T21-002136
2021,1150019,T21-000929
2021,1150020,T21-000186
2021,1150021,T21-003337
2021,1151001,T21-003576
2021,1151002,T21-000633
2021,1151003,T21-000851
2021,1151004,T21-004933
2021,1151005,T21-000857
2021,1151006,T21-000361
2021,1151007,T21-004698
2021,1151008,T21-001550
2021,1151009,T21-000813
2021,1151010,T21-004372
2021,1151011,T21-001999
2021,1151012,T21-001196
2021,1151013,T21-002244
2021,1151014,T21-000436
2021,1151015,T21-003330
2021,1151016,T21-000756
2021,1151017,T21-004218
2021,1151018,T21-000553
2021,1151019,T21-004938
2021,1151020,T21-003167
2021,1151021,T21-005128
2021,1151022,T21-000992
2021,1151023,T21-000883
2021,1151024,T21-000086
2021,1151025,T21-004570
2021,1151026,T21-003669
2021,1151027,T21-002921
2021,1151028,T21-002856
2021,1151029,T21-001489
2021,1151030,T21-004502
2021,1151031,T21-003432
2021,1151032,T21-002899
2021,1151033,T21-000284
2021,1151034,T21-000053
2021,1151035,T21-002743
2021,1151036,T21-003897
2021,1151037,T21-000659
2021,1151038,T21-002419
2021,1151039,T21-004571
2021,1151040,T21-001023
2021,1151041,T21-005057
2021,1151042,T21-005152
2021,1151043,T21-004462
2021,1151044,T21-002781
2021,1151045,T21-001050
2021,1151046,T21-001101
2021,1151047,T21-004103
2021,1151048,T21-002464
2021,1151049,T21-004112
2021,1151050,T21-001576
2021,1151051,T21-000204
2021,1151052,T21-000567
2021,1151053,T21-004567
2021,1151054,T21-001458
2021,1151055,T21-005015
2021,1151056,T21-001134
2021,1151057,T21-004237
2021,1152001,T21-001243
2021,1152002,T21-001476
2021,1152003,T21-004650
2021,1152004,T21-002663
2021,1152005,T21-004999
2021,1152006,T21-003113
2021,1152007,T21-000399
2021,1152008,T21-003609
2021,1152009,T21-003030
2021,1152010,T21-000920
2021,1152011,T21-001579
2021,1152012,T21-003132
2021,1152013,T21-004709
2021,1152014,T21-004399
2021,1152015,T21-002126
2021,1152016,T21-004473
2021,1152017,T21-004046
2021,1152018,T21-002703
2021,1152019,T21-004805
2021,1152020,T21-000688
2021,1152021,T21-003300
2021,1152022,T21-001469
2021,1152023,T21-003019
2021,1152024,T21-003275
2021,1152025,T21-003857
2021,1152026,T21-001292
2021,1152027,T21-003449
2021,1152028,T21-004341
2021,1152029,T21-004394
2021,1152030,T21-002252
2021,1152031,T21-003716
2021,1152032,T21-003665
2021,1153001,T21-004457
2021,1153002,T21-002587
2021,1153003,T21-001881
2021,1153004,T21-004306
2021,1153005,T21-004932
2021,1153006,T21-003580
2021,1153007,T21-002111
2021,1153008,T21-004817
2021,1153009,T21-003548
2021,1153010,T21-003932
2021,1153011,T21-000298
2021,1153012,T21-002668
2021,1153013,T21-000002
2021,1153014,T21-000902
2021,1153015,T21-002831
2021,1153016,T21-001862
2021,1153017,T21-002149
2021,1153018,T21-002532
2021,1153019,T21-004037
2021,1153020,T21-002378
2021,1153021,T21-000368
2021,1154001,T21-004389
2021,1154002,T21-003397
2021,1154003,T21-002182
2021,1154004,T21-003078
2021,1154005,T21-004110
2021,1154006,T21-002306
2021,1154007,T21-004283
2021,1154008,T21-003853
2021,1154009,T21-003004
2021,1154010,T21-000334
2021,1154011,T21-003422
2021,1154012,T21-002119
2021,1154013,T21-000384
2021,1154014,T21-002491
2021,1154015,T21-000831
2021,1154016,T21-000034
2021,1154017,T21-004474
2021,1154018,T21-001688
2021,1154019,T21-004950
2021,1154020,T21-005062
2021,1154021,T21-003505
2021,1154022,T21-002546
2021,1154023,T21-005063
2021,1154024,T21-000274
2021,1154025,T21-000785
2021,1154026,T21-002702
2021,1154027,T21-004241
2021,1154028,T21-001564
2021,1154029,T21-000798
2021,1154030,T21-004885
2021,1154031,T21-005074
2021,1154032,T21-002931
2021,1154033,T21-002246
2021,1154034,T21-003016
2021,1154035,T21-004330
2021,1154036,T21-000239
2021,1155001,T21-000471
2021,1155002,T21-003905
2021,1155003,T21-001427
2021,1155004,T21-003805
2021,1155005,T21-004864
2021,1155006,T21-004681
2021,1155007,T21-003957
2021,1155008,T21-004115
2021,1155009,T21-003152
2021,1155010,T21-002825
2021,1155011,T21-001457
2021,1155012,T21-001507
2021,1155013,T21-005118
2021,1155014,T21-003550
2021,1155015,T21-002767
2021,1155016,T21-002012
2021,1155017,T21-000580
2021,1155018,T21-003134
2021,1155019,T21-004498
2021,1155020,T21-004178
2021,1155021,T21-004725
2021,1155022,T21-003477
2021,1155023,T21-005031
2021,1155024,T21-003695
2021,1155025,T21-001151
2021,1155026,T21-003985
2021,1155027,T21-002925
2021,1155028,T21-001000
2021,1155029,T21-004461
2021,1155030,T21-001795
2021,1155031,T21-003784
2021,1155032,T21-003302
2021,1155033,T21-000286
2021,1155034,T21-004313
2021,1155035,T21-004956
2021,1155036,T21-003757
2021,1155037,T21-003221
2021,1155038,T21-000035
2021,1155039,T21-004217
2021,1155040,T21-000369
2021,1155041,T21-001322
2021,1155042,T21-000824
2021,1155043,T21-002581
2021,1155044,T21-001545
2021,1155045,T21-002497
2021,1155046,T21-004951
2021,1155047,T21-000904
2021,1155048,T21-003060
2021,1155049,T21-004565
2021,1155050,T21-003206
2021,1155051,T21-000579
2021,1155052,T21-000029
2021,1155053,T21-002397
2021,1155054,T21-003420
2021,1155055,T21-002590
2021,1155056,T21-001366
2021,1155057,T21-002574
2021,1155058,T21-001475
2021,1155059,T21-001953
2021,1155060,T21-000441
2021,1155061,T21-004627
2021,1155062,T21-004229
2021,1155063,T21-000210
2021,1155064,T21-001393
2021,1155065,T21-002160
2021,1155066,T21-004354
2021,1155067,T21-004711
2021,1155068,T21-000292
2021,1155069,T21-004169
2021,1155070,T21-001197
2021,1155071,T21-003781
2021,1155072,T21-003752
2021,1155073,T21-000636
2021,1155074,T21-004550
2021,1155075,T21-004985
2021,1155076,T21-001946
2021,1155077,T21-002750
2021,1155078,T21-003316
2021,1156001,T21-002283
2021,1156002,T21-000679
2021,1156003,T21-001823
2021,1156004,T21-002553
2021,1156005,T21-004432
2021,1156006,T21-002015
2021,1156007,T21-002708
2021,1156008,T21-000190
2021,1156009,T21-000973
2021,1156010,T21-002509
2021,1156011,T21-002013
2021,1156012,T21-003099
2021,1156013,T21-000572
2021,1156014,T21-003141
2021,1156015,T21-002130
2021,1156016,T21-003908
2021,1156017,T21-001930
2021,1156018,T21-003033
2021,1156019,T21-003935
2021,1157001,T21-004301
2021,1157002,T21-000392
2021,1157003,T21-001406
2021,1157004,T21-001775
2021,1157005,T21-003251
2021,1157006,T21-005188
2021,1157007,T21-004017
2021,1157008,T21-000908
2021,1157009,T21-002045
2021,1157010,T21-002893
2021,1158001,T21-002873
2021,1158002,T21-003121
2021,1158003,T21-005174
2021,1158004,T21-000848
2021,1158005,T21-002684
2021,1158006,T21-003036
2021,1158007,T21-001822
2021,1158008,T21-002350
2021,1158009,T21-003049
2021,1158010,T21-004050
2021,1158011,T21-001608
2021,1158012,T21-000094
2021,1158013,T21-004780
2021,1159001,T21-002479
2021,1159002,T21-000325
2021,1159003,T21-000718
2021,1159004,T21-004531
2021,1159005,T21-001518
2021,1159006,T21-003427
2021,1159007,T21-004219
2021,1159008,T21-001640
2021,1159009,T21-002219
2021,1159010,T21-004035
2021,1159011,T21-004552
2021,1159012,T21-001791
2021,1159013,T21-000949
2021,1159014,T21-003758
2021,1159015,T21-004705
2021,1160001,T21-000296
2021,1160002,T21-000934
2021,1160003,T21-003125
2021,1160004,T21-004183
2021,1160005,T21-002572
2021,1160006,T21-004903
2021,1160007,T21-005117
2021,1160008,T21-003379
2021,1160009,T21-004128
2021,1160010,T21-001704
2021,1160011,T21-003361
2021,1160012,T21-004746
2021,1160013,T21-002683
2021,1160014,T21-002654
2021,1160015,T21-001887
2021,1160016,T21-001267
2021,1160017,T21-000261
2021,1160018,T21-002214
2021,1160019,T21-000906
2021,1160020,T21-004579
2021,1160021,T21-001204
2021,1160022,T21-000050
2021,1160023,T21-001776
2021,1160024,T21-003385
2021,1160025,T21-000794
2021,1160026,T21-001293
2021,1160027,T21-002588
2021,1160028,T21-004685
2021,1160029,T21-000018
2021,1160030,T21-002940
2021,1160031,T21-000063
2021,1160032,T21-003579
2021,1160033,T21-002333
2021,1160034,T21-002824
2021,1160035,T21-001324
2021,1160036,T21-002142
2021,1160037,T21-000302
2021,1160038,T21-000768
2021,1160039,T21-001376
2021,1160040,T21-004847
2021,1160041,T21-001079
2021,1160042,T21-000608
2021,1160043,T21-001127
2021,1161001,T21-002902
2021,1161002,T21-002468
2021,1161003,T21-004676
2021,1161004,T21-004810
2021,1161005,T21-001693
2021,1161006,T21-001664
2021,1161007,T21-002691
2021,1161008,T21-003741
2021,1161009,T21-002166
2021,1161010,T21-000728
2021,1161011,T21-004415
2021,1161012,T21-003722
2021,1161013,T21-002301
2021,1161014,T21-004983
2021,1161015,T21-001487
2021,1161016,T21-003591
2021,1161017,T21-003515
2021,1161018,T21-002157
2021,1161019,T21-003274
2021,1161020,T21-005024
2021,1161021,T21-000792
2021,1161022,T21-002093
2021,1161023,T21-001750
2021,1161024,T21-004227
2021,1161025,T21-002955
2021,1161026,T21-005099
2021,1161027,T21-000605
2021,1161028,T21-003246
2021,1161029,T21-002429
2021,1161030,T21-004361
2021,1161031,T21-001104
2021,1161032,T21-000532
2021,1161033,T21-004772
2021,1161034,T21-001801
2021,1161035,T21-002772
2021,1161036,T21-004708
2021,1161037,T21-000028
2021,1161038,T21-001168
2021,1161039,T21-001895
2021,1161040,T21-000967
