조사명,학교급,조사연도,주기,지역규모코드,지역규모,대분류코드,대분류,소주제코드,소주제,응답주체,indicator_id,지표명,통계유형,시계열비교가능,대표값,대표값유형,응답수,결측수,평균,표준편차,중앙값,백분위25,백분위75,환산100,구인환산100,상위2선지비율,긍정응답률,절사평균,지출자수,지출참여율,지출자평균,지출자중앙값,화면표시,발생건수합계,분모학생수합계,발생률산출학교수
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,PR_TALK_07,자녀와 대화 시간 및 주제 - 6)친구관계,binary,N,78.23,긍정응답률(%),1291,0,0.7823,0.4128,1.0,1.0,1.0,,,,78.23,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,PR_TALK_07,자녀와 대화 시간 및 주제 - 6)친구관계,binary,N,0.0,긍정응답률(%),431,791,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,PR_TALK_07,자녀와 대화 시간 및 주제 - 6)친구관계,binary,N,0.0,긍정응답률(%),90,170,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_01,가족/친구 동반 문화 활동 - 가족_1)과학관이나 박람회 관람,likert,N,14.92,환산100점,6985,0,1.4477,0.7875,1.0,1.0,2.0,14.92,14.92,9.48,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_01,가족/친구 동반 문화 활동 - 가족_1)과학관이나 박람회 관람,likert,N,13.66,환산100점,1899,0,1.4097,0.7659,1.0,1.0,2.0,13.66,13.66,9.22,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_01,가족/친구 동반 문화 활동 - 가족_1)과학관이나 박람회 관람,likert,N,16.6,환산100점,3492,859,1.498,0.7691,1.0,1.0,2.0,16.6,16.6,9.39,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_01,가족/친구 동반 문화 활동 - 가족_1)과학관이나 박람회 관람,likert,N,16.19,환산100점,626,196,1.4856,0.7551,1.0,1.0,2.0,16.19,16.19,8.31,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_02,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,N,17.82,환산100점,6985,0,1.5347,0.8395,1.0,1.0,2.0,17.82,17.82,11.97,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_02,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,N,15.89,환산100점,1899,0,1.4766,0.8166,1.0,1.0,2.0,15.89,15.89,10.64,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_02,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,N,20.95,환산100점,3492,859,1.6286,0.8126,1.0,1.0,2.0,20.95,20.95,12.0,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_02,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,N,19.6,환산100점,626,196,1.5879,0.7855,1.0,1.0,2.0,19.6,19.6,11.02,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_03,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,N,18.24,환산100점,6985,0,1.5473,0.8395,1.0,1.0,2.0,18.24,18.24,12.03,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_03,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,N,17.52,환산100점,1899,0,1.5255,0.8332,1.0,1.0,2.0,17.52,17.52,12.53,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_03,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,N,24.1,환산100점,3492,859,1.7231,0.8269,2.0,1.0,2.0,24.1,24.1,14.43,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_03,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,N,24.65,환산100점,626,196,1.7396,0.8358,2.0,1.0,2.0,24.65,24.65,13.42,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_04,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,N,33.53,환산100점,6985,0,2.006,1.0607,2.0,1.0,3.0,33.53,33.53,28.66,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_04,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,N,27.07,환산100점,1899,0,1.812,1.0026,1.0,1.0,2.0,27.07,27.07,22.49,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_04,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,N,50.96,환산100점,3492,859,2.5289,1.115,2.0,2.0,4.0,50.96,50.96,46.96,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_04,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,N,45.26,환산100점,626,196,2.3578,1.1127,2.0,1.0,3.0,45.26,45.26,39.78,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_05,가족/친구 동반 문화 활동 - 가족_5)기타,likert,N,34.3,환산100점,6985,0,2.0291,1.1645,2.0,1.0,3.0,34.3,34.3,30.67,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_05,가족/친구 동반 문화 활동 - 가족_5)기타,likert,N,35.12,환산100점,1899,0,2.0537,1.1556,2.0,1.0,3.0,35.12,35.12,31.23,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_05,가족/친구 동반 문화 활동 - 가족_5)기타,likert,N,24.18,환산100점,3492,859,1.7254,1.1098,1.0,1.0,2.0,24.18,24.18,22.11,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_05,가족/친구 동반 문화 활동 - 가족_5)기타,likert,N,22.36,환산100점,626,196,1.6709,1.06,1.0,1.0,2.0,22.36,22.36,19.81,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_06,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,N,7.14,환산100점,6985,0,1.2142,0.555,1.0,1.0,1.0,7.14,7.14,4.12,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_06,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,N,6.88,환산100점,1899,0,1.2064,0.5388,1.0,1.0,1.0,6.88,6.88,3.69,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_06,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,N,8.3,환산100점,3492,859,1.2489,0.5771,1.0,1.0,1.0,8.3,8.3,4.15,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_06,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,N,9.64,환산100점,626,196,1.2891,0.6308,1.0,1.0,1.0,9.64,9.64,4.47,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_07,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,N,8.78,환산100점,6985,0,1.2634,0.5973,1.0,1.0,1.0,8.78,8.78,4.72,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_07,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,N,7.9,환산100점,1899,0,1.237,0.5648,1.0,1.0,1.0,7.9,7.9,4.27,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_07,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,N,10.48,환산100점,3492,859,1.3144,0.6357,1.0,1.0,1.0,10.48,10.48,5.3,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_07,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,N,10.97,환산100점,626,196,1.3291,0.6276,1.0,1.0,2.0,10.97,10.97,4.15,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_08,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,N,13.82,환산100점,6985,0,1.4147,0.7276,1.0,1.0,2.0,13.82,13.82,8.66,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_08,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,N,13.73,환산100점,1899,0,1.4118,0.7208,1.0,1.0,2.0,13.73,13.73,9.0,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_08,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,N,19.64,환산100점,3492,859,1.5891,0.7799,1.0,1.0,2.0,19.64,19.64,11.03,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_08,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,N,20.23,환산100점,626,196,1.607,0.7791,1.0,1.0,2.0,20.23,20.23,10.06,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_09,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,N,26.5,환산100점,6985,0,1.795,0.9671,1.0,1.0,2.0,26.5,26.5,21.57,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_09,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,N,21.87,환산100점,1899,0,1.6561,0.9096,1.0,1.0,2.0,21.87,21.87,16.59,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_09,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,N,43.55,환산100점,3492,859,2.3064,1.1296,2.0,1.0,3.0,43.55,43.55,38.77,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_09,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,N,41.91,환산100점,626,196,2.2572,1.1451,2.0,1.0,3.0,41.91,41.91,36.26,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_10,가족/친구 동반 문화 활동 - 친구_5)기타,likert,N,32.98,환산100점,6985,0,1.9895,1.2023,1.0,1.0,3.0,32.98,32.98,30.18,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_10,가족/친구 동반 문화 활동 - 친구_5)기타,likert,N,34.11,환산100점,1899,0,2.0232,1.1987,2.0,1.0,3.0,34.11,34.11,31.49,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_10,가족/친구 동반 문화 활동 - 친구_5)기타,likert,N,23.2,환산100점,3492,859,1.6959,1.1372,1.0,1.0,2.0,23.2,23.2,21.94,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C07,교육격차·가정배경,S0704,문화활동 경험,학생,ST_CULTURE_10,가족/친구 동반 문화 활동 - 친구_5)기타,likert,N,21.67,환산100점,626,196,1.6502,1.0855,1.0,1.0,2.0,21.67,21.67,19.97,,,,,,,숨김,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_01,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,61.93,환산100점,6985,0,3.4773,0.9689,3.0,3.0,4.0,61.93,61.93,49.75,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_01,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,62.61,환산100점,1899,0,3.5045,0.9615,4.0,3.0,4.0,62.61,62.61,50.29,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_01,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,61.73,환산100점,4351,0,3.4693,1.0469,3.0,3.0,4.0,61.73,61.73,49.83,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_01,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,64.45,환산100점,822,0,3.5779,1.0238,4.0,3.0,4.0,64.45,64.45,54.01,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_02,학생자치 활성화 - 2)학생 의견 전달,likert,Y,61.44,환산100점,6985,0,3.4576,0.954,3.0,3.0,4.0,61.44,61.44,47.59,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_02,학생자치 활성화 - 2)학생 의견 전달,likert,Y,62.24,환산100점,1899,0,3.4897,0.9653,3.0,3.0,4.0,62.24,62.24,48.76,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_02,학생자치 활성화 - 2)학생 의견 전달,likert,Y,61.76,환산100점,4351,0,3.4702,1.0467,3.0,3.0,4.0,61.76,61.76,48.77,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_02,학생자치 활성화 - 2)학생 의견 전달,likert,Y,63.63,환산100점,822,0,3.545,1.055,4.0,3.0,4.0,63.63,63.63,53.28,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_03,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,55.73,환산100점,6985,0,3.2292,0.993,3.0,3.0,4.0,55.73,55.73,35.99,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_03,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,56.32,환산100점,1899,0,3.2528,1.019,3.0,3.0,4.0,56.32,56.32,37.02,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_03,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,58.4,환산100점,4351,0,3.336,1.1016,3.0,3.0,4.0,58.4,58.4,43.3,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_03,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,57.85,환산100점,822,0,3.3139,1.1336,3.0,3.0,4.0,57.85,57.85,43.92,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_04,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,62.81,환산100점,6985,0,3.5122,0.955,4.0,3.0,4.0,62.81,62.81,50.09,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_04,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,62.73,환산100점,1899,0,3.5092,0.9659,3.0,3.0,4.0,62.73,62.73,49.66,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_04,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,65.42,환산100점,4351,0,3.6166,1.0012,4.0,3.0,4.0,65.42,65.42,55.53,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,학생,ST_STU_GOV_04,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,66.58,환산100점,822,0,3.663,0.9992,4.0,3.0,4.0,66.58,66.58,57.66,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_01,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,84.55,환산100점,4172,0,4.3821,0.7111,5.0,4.0,5.0,84.55,84.55,88.93,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_01,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,85.74,환산100점,1017,0,4.4297,0.662,5.0,4.0,5.0,85.74,85.74,91.54,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_01,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,75.69,환산100점,2286,0,4.0276,0.8154,4.0,4.0,5.0,75.69,75.69,76.51,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_01,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,78.75,환산100점,514,0,4.1498,0.7615,4.0,4.0,5.0,78.75,78.75,81.71,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_02,학교 자치회 활성화 - 2)학년 협의회,likert,Y,86.46,환산100점,4172,0,4.4583,0.6834,5.0,4.0,5.0,86.46,86.46,91.3,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_02,학교 자치회 활성화 - 2)학년 협의회,likert,Y,84.39,환산100점,1017,0,4.3756,0.7428,5.0,4.0,5.0,84.39,84.39,87.51,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_02,학교 자치회 활성화 - 2)학년 협의회,likert,Y,81.64,환산100점,2286,0,4.2655,0.8031,4.0,4.0,5.0,81.64,81.64,84.38,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_02,학교 자치회 활성화 - 2)학년 협의회,likert,Y,81.42,환산100점,514,0,4.2568,0.8425,4.0,4.0,5.0,81.42,81.42,84.05,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_03,학교 자치회 활성화 - 3)교과 협의회,likert,Y,85.83,환산100점,4172,0,4.4331,0.6915,5.0,4.0,5.0,85.83,85.83,90.65,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_03,학교 자치회 활성화 - 3)교과 협의회,likert,Y,84.19,환산100점,1017,0,4.3677,0.7414,5.0,4.0,5.0,84.19,84.19,88.69,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_03,학교 자치회 활성화 - 3)교과 협의회,likert,Y,79.45,환산100점,2286,0,4.178,0.8232,4.0,4.0,5.0,79.45,79.45,81.5,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_03,학교 자치회 활성화 - 3)교과 협의회,likert,Y,79.86,환산100점,514,0,4.1946,0.8219,4.0,4.0,5.0,79.86,79.86,82.88,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_04,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,85.89,환산100점,4172,0,4.4358,0.7051,5.0,4.0,5.0,85.89,85.89,90.29,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_04,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,85.96,환산100점,1017,0,4.4385,0.7074,5.0,4.0,5.0,85.96,85.96,90.46,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_04,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,77.95,환산100점,2286,0,4.1181,0.8524,4.0,4.0,5.0,77.95,77.95,79.66,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_04,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,82.54,환산100점,514,0,4.3016,0.7701,4.0,4.0,5.0,82.54,82.54,85.21,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_05,학교 자치회 활성화 - 5)교사 동호회,likert,Y,56.62,환산100점,4172,0,3.2646,1.3142,3.0,2.0,4.0,56.62,56.62,45.88,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_05,학교 자치회 활성화 - 5)교사 동호회,likert,Y,60.82,환산100점,1017,0,3.4326,1.2835,4.0,3.0,5.0,60.82,60.82,51.72,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_05,학교 자치회 활성화 - 5)교사 동호회,likert,Y,57.68,환산100점,2286,0,3.3071,1.182,3.0,3.0,4.0,57.68,57.68,46.72,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_05,학교 자치회 활성화 - 5)교사 동호회,likert,Y,65.37,환산100점,514,0,3.6148,1.1528,4.0,3.0,5.0,65.37,65.37,55.64,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_06,학교 자치회 활성화 - 6)학생자치회,likert,Y,81.95,환산100점,4172,0,4.2778,0.7713,4.0,4.0,5.0,81.95,81.95,84.59,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_06,학교 자치회 활성화 - 6)학생자치회,likert,Y,82.25,환산100점,1017,0,4.2901,0.7655,4.0,4.0,5.0,82.25,82.25,85.45,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_06,학교 자치회 활성화 - 6)학생자치회,likert,Y,78.05,환산100점,2286,0,4.122,0.8678,4.0,4.0,5.0,78.05,78.05,78.78,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_06,학교 자치회 활성화 - 6)학생자치회,likert,Y,76.31,환산100점,514,0,4.0525,0.8803,4.0,4.0,5.0,76.31,76.31,76.07,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_07,학교 자치회 활성화 - 7)학생 동아리,likert,Y,80.05,환산100점,4172,0,4.2018,0.8081,4.0,4.0,5.0,80.05,80.05,81.78,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C08,참여·자치,S0801,학생자치,교사,TR_COUNCIL_07,학교 자치회 활성화 - 7)학생 동아리,likert,Y,79.35,환산100점,1017,0,4.174,0.8729,4.0,4.0,5.0,79.35,79.35,81.12,,,,,,,시계열,,,
