조사연도,응답주체,응답자ID,학교ID,indicator_id,값,결측보정,지역규모코드
2025,학부모,11828779,1182,PR_CAREER_18,4.0,,1.0
2025,학부모,11828780,1182,PR_CAREER_18,,,1.0
2025,학부모,11828783,1182,PR_CAREER_18,,,1.0
2025,학부모,11828785,1182,PR_CAREER_18,3.0,,1.0
2025,학부모,11828786,1182,PR_CAREER_18,4.0,,1.0
2025,학부모,11828788,1182,PR_CAREER_18,4.0,,1.0
2025,학부모,11828790,1182,PR_CAREER_18,,,1.0
2025,학부모,11828791,1182,PR_CAREER_18,,,1.0
2025,학부모,11828792,1182,PR_CAREER_18,5.0,,1.0
2025,학부모,11828793,1182,PR_CAREER_18,4.0,,1.0
2025,학부모,11828794,1182,PR_CAREER_18,3.0,,1.0
2025,학부모,11828795,1182,PR_CAREER_18,3.0,,1.0
2025,학부모,11828798,1182,PR_CAREER_18,3.0,,1.0
2025,학부모,11828800,1182,PR_CAREER_18,3.0,,1.0
2025,학부모,11828801,1182,PR_CAREER_18,3.0,,1.0
2025,학부모,11828803,1182,PR_CAREER_18,4.0,,1.0
2025,학부모,11828804,1182,PR_CAREER_18,3.0,,1.0
2025,학부모,11828805,1182,PR_CAREER_18,4.0,,1.0
2025,학부모,11828807,1182,PR_CAREER_18,,,1.0
2025,학부모,11828809,1182,PR_CAREER_18,,,1.0
2025,학부모,10011006,1001,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10011023,1001,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10011026,1001,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10011028,1001,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10011030,1001,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10011037,1001,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10011039,1001,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10031062,1003,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10051065,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051068,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051072,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051078,1005,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10051085,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051087,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051088,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051092,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051093,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051094,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051096,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051097,1005,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10051098,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051099,1005,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10051102,1005,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10051104,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051106,1005,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10051107,1005,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10051109,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051110,1005,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10051111,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051112,1005,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10051115,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10051117,1005,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10061120,1006,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10061135,1006,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10061137,1006,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10061151,1006,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10071185,1007,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10071192,1007,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10071212,1007,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10091272,1009,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10091273,1009,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10091277,1009,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10091278,1009,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10091288,1009,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10091289,1009,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10091299,1009,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10091302,1009,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10101320,1010,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10101328,1010,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10101337,1010,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10101348,1010,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10101363,1010,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10111373,1011,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10111375,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111378,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111381,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111383,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111384,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111387,1011,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10111389,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111392,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111397,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111398,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111402,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111404,1011,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10111411,1011,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10111414,1011,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10121436,1012,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10121440,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10121442,1012,PR_ASPIRE_01,2.0,,2.0
2025,학부모,10121444,1012,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10121445,1012,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10121446,1012,PR_ASPIRE_01,2.0,,2.0
2025,학부모,10121447,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10121448,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10121450,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10121452,1012,PR_ASPIRE_01,2.0,,2.0
2025,학부모,10121454,1012,PR_ASPIRE_01,4.0,,2.0
2025,학부모,10121455,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10121456,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10121457,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10121458,1012,PR_ASPIRE_01,4.0,,2.0
2025,학부모,10121460,1012,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10131463,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131466,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131469,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131470,1013,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10131477,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131483,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131485,1013,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10131494,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131507,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131508,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131509,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10131510,1013,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10141514,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141522,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141531,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141541,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141543,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141544,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141545,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141548,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141551,1014,PR_ASPIRE_01,2.0,,2.0
2025,학부모,10141554,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141557,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141559,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10141560,1014,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10151586,1015,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10161625,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161628,1016,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10161629,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161630,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161631,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161634,1016,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10161635,1016,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10161637,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161640,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161641,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161642,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161644,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161645,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161647,1016,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10161652,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161653,1016,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10161654,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161658,1016,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10161660,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161664,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161665,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161666,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161668,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161670,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10161671,1016,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10191683,1019,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10191686,1019,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10191707,1019,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10201721,1020,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10201741,1020,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10201744,1020,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10201745,1020,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10201748,1020,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10201750,1020,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10201754,1020,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10201755,1020,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10201756,1020,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10201759,1020,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211762,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211763,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211764,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211765,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211766,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211767,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211768,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211771,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211772,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211773,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211774,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211775,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211776,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211779,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211780,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211781,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211782,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211784,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211785,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211786,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211789,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211790,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211791,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211792,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211796,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211798,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211799,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211800,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211801,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211802,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211804,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211805,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211808,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211809,1021,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10211814,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211815,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211816,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211817,1021,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10211820,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10211821,1021,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10211822,1021,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231827,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231828,1023,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10231829,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231830,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231831,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231832,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231836,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231837,1023,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10231840,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231842,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231844,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231846,1023,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10231847,1023,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10231848,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231850,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231851,1023,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10231853,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231855,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231856,1023,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10231857,1023,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10231859,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231861,1023,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10231862,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231865,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231866,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231868,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231869,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10231870,1023,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10261930,1026,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10261936,1026,PR_ASPIRE_01,4.0,,2.0
2025,학부모,10261941,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261944,1026,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10261945,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261955,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261959,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261961,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261962,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261966,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261969,1026,PR_ASPIRE_01,4.0,,2.0
2025,학부모,10261973,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261975,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261976,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261979,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261980,1026,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10261981,1026,PR_ASPIRE_01,4.0,,2.0
2025,학부모,10261983,1026,PR_ASPIRE_01,2.0,,2.0
2025,학부모,10271985,1027,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10271993,1027,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10272001,1027,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10272013,1027,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10272018,1027,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10272019,1027,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10272020,1027,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10272027,1027,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10272029,1027,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10272030,1027,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10272032,1027,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10272037,1027,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10272043,1027,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10272048,1027,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10302161,1030,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10312177,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312178,1031,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10312180,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312181,1031,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10312182,1031,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10312184,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312185,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312186,1031,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10312187,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312189,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312198,1031,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10312199,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312201,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312203,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312204,1031,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10312205,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312206,1031,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10312209,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312210,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312211,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312214,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312218,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312220,1031,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10312221,1031,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10312222,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312223,1031,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10312225,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312230,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312232,1031,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10312233,1031,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10332251,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10332260,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10332261,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10332273,1033,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10332276,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10332278,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10332279,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10332283,1033,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10332286,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10332289,1033,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342293,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342294,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342298,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342301,1034,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10342303,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342304,1034,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10342307,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342308,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342309,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342310,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342311,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342312,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342314,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10342322,1034,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10342330,1034,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352337,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352341,1035,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10352342,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352344,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352346,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352351,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352353,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352354,1035,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10352356,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352361,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352362,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352367,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352368,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352369,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352370,1035,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10352372,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352374,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352375,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352376,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352377,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352380,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352381,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352382,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352383,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352384,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352385,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352387,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352388,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352390,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352392,1035,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10352393,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10352394,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352396,1035,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10352397,1035,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10362403,1036,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10362439,1036,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10372450,1037,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10372457,1037,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10372458,1037,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10372459,1037,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10372461,1037,PR_ASPIRE_01,5.0,,2.0
2025,학부모,10372463,1037,PR_ASPIRE_01,3.0,,2.0
2025,학부모,10382473,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382475,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382476,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382477,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382478,1038,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10382482,1038,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10382485,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382486,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382487,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382497,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382499,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382500,1038,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10382501,1038,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10382504,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382505,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382509,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382510,1038,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10382511,1038,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10382515,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382519,1038,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10382521,1038,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10382523,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382525,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382526,1038,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10382528,1038,PR_ASPIRE_01,5.0,,1.0
2025,학부모,10392534,1039,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10392535,1039,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10392538,1039,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10392546,1039,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10392559,1039,PR_ASPIRE_01,1.0,,1.0
2025,학부모,10392560,1039,PR_ASPIRE_01,4.0,,1.0
2025,학부모,10392563,1039,PR_ASPIRE_01,3.0,,1.0
2025,학부모,10392564,1039,PR_ASPIRE_01,2.0,,1.0
2025,학부모,10392566,1039,PR_ASPIRE_01,3.0,,1.0
