indicator_id,조사연도,주기,지역규모코드,지역규모,조사명,학교급,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,통계유형,시계열비교가능,응답수,결측수,평균,표준편차,중앙값,백분위25,백분위75,지출자수,지출참여율,지출자평균,지출자중앙값,절사평균,환산100,상위2선지비율,긍정응답률
ST_CULTURE_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,조건부,1421,478,1.5222,0.8461,1.0,1.0,2.0,,,,,,17.41,11.89,
ST_CULTURE_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,조건부,3492,859,1.6286,0.8126,1.0,1.0,2.0,,,,,,20.95,12.0,
ST_CULTURE_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,조건부,626,196,1.5879,0.7855,1.0,1.0,2.0,,,,,,19.6,11.02,
ST_CULTURE_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,조건부,5720,1265,1.579,0.8598,1.0,1.0,2.0,,,,,,19.3,12.95,
ST_CULTURE_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,조건부,1421,478,1.5721,0.8607,1.0,1.0,2.0,,,,,,19.07,13.79,
ST_CULTURE_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,조건부,3492,859,1.7231,0.8269,2.0,1.0,2.0,,,,,,24.1,14.43,
ST_CULTURE_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,조건부,626,196,1.7396,0.8358,2.0,1.0,2.0,,,,,,24.65,13.42,
ST_CULTURE_04,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,조건부,5720,1265,2.0729,1.0719,2.0,1.0,3.0,,,,,,35.76,31.1,
ST_CULTURE_04,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,조건부,1421,478,1.886,1.0235,2.0,1.0,2.0,,,,,,29.53,24.91,
ST_CULTURE_04,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,조건부,3492,859,2.5289,1.115,2.0,2.0,4.0,,,,,,50.96,46.96,
ST_CULTURE_04,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,조건부,626,196,2.3578,1.1127,2.0,1.0,3.0,,,,,,45.26,39.78,
ST_CULTURE_05,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_5)기타,likert,조건부,5720,1265,2.0687,1.1768,2.0,1.0,3.0,,,,,,35.62,31.89,
ST_CULTURE_05,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_5)기타,likert,조건부,1421,478,2.1084,1.1608,2.0,1.0,3.0,,,,,,36.95,32.93,
ST_CULTURE_05,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_5)기타,likert,조건부,3492,859,1.7254,1.1098,1.0,1.0,2.0,,,,,,24.18,22.11,
ST_CULTURE_05,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_5)기타,likert,조건부,626,196,1.6709,1.06,1.0,1.0,2.0,,,,,,22.36,19.81,
ST_CULTURE_06,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,조건부,5720,1265,1.2248,0.5735,1.0,1.0,1.0,,,,,,7.49,4.41,
ST_CULTURE_06,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,조건부,1421,478,1.216,0.5507,1.0,1.0,1.0,,,,,,7.2,3.87,
ST_CULTURE_06,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,조건부,3492,859,1.2489,0.5771,1.0,1.0,1.0,,,,,,8.3,4.15,
ST_CULTURE_06,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,조건부,626,196,1.2891,0.6308,1.0,1.0,1.0,,,,,,9.64,4.47,
ST_CULTURE_07,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,조건부,5720,1265,1.2747,0.6142,1.0,1.0,1.0,,,,,,9.16,5.05,
ST_CULTURE_07,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,조건부,1421,478,1.2442,0.5755,1.0,1.0,1.0,,,,,,8.14,4.64,
ST_CULTURE_07,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,조건부,3492,859,1.3144,0.6357,1.0,1.0,1.0,,,,,,10.48,5.3,
ST_CULTURE_07,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,조건부,626,196,1.3291,0.6276,1.0,1.0,2.0,,,,,,10.97,4.15,
ST_CULTURE_08,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,조건부,5720,1265,1.4381,0.745,1.0,1.0,2.0,,,,,,14.6,9.21,
ST_CULTURE_08,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,조건부,1421,478,1.4321,0.7396,1.0,1.0,2.0,,,,,,14.4,9.71,
ST_CULTURE_08,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,조건부,3492,859,1.5891,0.7799,1.0,1.0,2.0,,,,,,19.64,11.03,
ST_CULTURE_08,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,조건부,626,196,1.607,0.7791,1.0,1.0,2.0,,,,,,20.23,10.06,
ST_CULTURE_09,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,조건부,5720,1265,1.8418,0.987,2.0,1.0,2.0,,,,,,28.06,23.13,
ST_CULTURE_09,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,조건부,1421,478,1.7058,0.9243,1.0,1.0,2.0,,,,,,23.53,18.09,
ST_CULTURE_09,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,조건부,3492,859,2.3064,1.1296,2.0,1.0,3.0,,,,,,43.55,38.77,
ST_CULTURE_09,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,조건부,626,196,2.2572,1.1451,2.0,1.0,3.0,,,,,,41.91,36.26,
ST_CULTURE_10,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_5)기타,likert,조건부,5720,1265,2.0196,1.2141,1.0,1.0,3.0,,,,,,33.99,31.19,
ST_CULTURE_10,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_5)기타,likert,조건부,1421,478,2.0697,1.2039,2.0,1.0,3.0,,,,,,35.66,32.79,
ST_CULTURE_10,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_5)기타,likert,조건부,3492,859,1.6959,1.1372,1.0,1.0,2.0,,,,,,23.2,21.94,
ST_CULTURE_10,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_5)기타,likert,조건부,626,196,1.6502,1.0855,1.0,1.0,2.0,,,,,,21.67,19.97,
ST_STU_GOV_01,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,6985,0,3.4773,0.9689,3.0,3.0,4.0,,,,,,61.93,49.75,
ST_STU_GOV_01,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,1899,0,3.5045,0.9615,4.0,3.0,4.0,,,,,,62.61,50.29,
ST_STU_GOV_01,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,4351,0,3.4693,1.0469,3.0,3.0,4.0,,,,,,61.73,49.83,
ST_STU_GOV_01,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,822,0,3.5779,1.0238,4.0,3.0,4.0,,,,,,64.45,54.01,
ST_STU_GOV_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 2)학생 의견 전달,likert,Y,6985,0,3.4576,0.954,3.0,3.0,4.0,,,,,,61.44,47.59,
ST_STU_GOV_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 2)학생 의견 전달,likert,Y,1899,0,3.4897,0.9653,3.0,3.0,4.0,,,,,,62.24,48.76,
ST_STU_GOV_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 2)학생 의견 전달,likert,Y,4351,0,3.4702,1.0467,3.0,3.0,4.0,,,,,,61.76,48.77,
ST_STU_GOV_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 2)학생 의견 전달,likert,Y,822,0,3.545,1.055,4.0,3.0,4.0,,,,,,63.63,53.28,
ST_STU_GOV_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,6985,0,3.2292,0.993,3.0,3.0,4.0,,,,,,55.73,35.99,
ST_STU_GOV_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,1899,0,3.2528,1.019,3.0,3.0,4.0,,,,,,56.32,37.02,
ST_STU_GOV_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,4351,0,3.336,1.1016,3.0,3.0,4.0,,,,,,58.4,43.3,
ST_STU_GOV_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,822,0,3.3139,1.1336,3.0,3.0,4.0,,,,,,57.85,43.92,
ST_STU_GOV_04,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,6985,0,3.5122,0.955,4.0,3.0,4.0,,,,,,62.81,50.09,
ST_STU_GOV_04,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,1899,0,3.5092,0.9659,3.0,3.0,4.0,,,,,,62.73,49.66,
ST_STU_GOV_04,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,4351,0,3.6166,1.0012,4.0,3.0,4.0,,,,,,65.42,55.53,
ST_STU_GOV_04,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,822,0,3.663,0.9992,4.0,3.0,4.0,,,,,,66.58,57.66,
TR_COUNCIL_01,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,4172,0,4.3821,0.7111,5.0,4.0,5.0,,,,,,84.55,88.93,
TR_COUNCIL_01,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,1017,0,4.4297,0.662,5.0,4.0,5.0,,,,,,85.74,91.54,
TR_COUNCIL_01,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,2286,0,4.0276,0.8154,4.0,4.0,5.0,,,,,,75.69,76.51,
TR_COUNCIL_01,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,514,0,4.1498,0.7615,4.0,4.0,5.0,,,,,,78.75,81.71,
TR_COUNCIL_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 2)학년 협의회,likert,Y,4172,0,4.4583,0.6834,5.0,4.0,5.0,,,,,,86.46,91.3,
TR_COUNCIL_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 2)학년 협의회,likert,Y,1017,0,4.3756,0.7428,5.0,4.0,5.0,,,,,,84.39,87.51,
TR_COUNCIL_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 2)학년 협의회,likert,Y,2286,0,4.2655,0.8031,4.0,4.0,5.0,,,,,,81.64,84.38,
TR_COUNCIL_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 2)학년 협의회,likert,Y,514,0,4.2568,0.8425,4.0,4.0,5.0,,,,,,81.42,84.05,
TR_COUNCIL_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 3)교과 협의회,likert,Y,4172,0,4.4331,0.6915,5.0,4.0,5.0,,,,,,85.83,90.65,
TR_COUNCIL_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 3)교과 협의회,likert,Y,1017,0,4.3677,0.7414,5.0,4.0,5.0,,,,,,84.19,88.69,
TR_COUNCIL_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 3)교과 협의회,likert,Y,2286,0,4.178,0.8232,4.0,4.0,5.0,,,,,,79.45,81.5,
TR_COUNCIL_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 3)교과 협의회,likert,Y,514,0,4.1946,0.8219,4.0,4.0,5.0,,,,,,79.86,82.88,
TR_COUNCIL_04,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,4172,0,4.4358,0.7051,5.0,4.0,5.0,,,,,,85.89,90.29,
TR_COUNCIL_04,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,1017,0,4.4385,0.7074,5.0,4.0,5.0,,,,,,85.96,90.46,
TR_COUNCIL_04,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,2286,0,4.1181,0.8524,4.0,4.0,5.0,,,,,,77.95,79.66,
TR_COUNCIL_04,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,514,0,4.3016,0.7701,4.0,4.0,5.0,,,,,,82.54,85.21,
TR_COUNCIL_05,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 5)교사 동호회,likert,Y,4172,0,3.2646,1.3142,3.0,2.0,4.0,,,,,,56.62,45.88,
TR_COUNCIL_05,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 5)교사 동호회,likert,Y,1017,0,3.4326,1.2835,4.0,3.0,5.0,,,,,,60.82,51.72,
TR_COUNCIL_05,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 5)교사 동호회,likert,Y,2286,0,3.3071,1.182,3.0,3.0,4.0,,,,,,57.68,46.72,
TR_COUNCIL_05,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 5)교사 동호회,likert,Y,514,0,3.6148,1.1528,4.0,3.0,5.0,,,,,,65.37,55.64,
TR_COUNCIL_06,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 6)학생자치회,likert,Y,4172,0,4.2778,0.7713,4.0,4.0,5.0,,,,,,81.95,84.59,
TR_COUNCIL_06,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 6)학생자치회,likert,Y,1017,0,4.2901,0.7655,4.0,4.0,5.0,,,,,,82.25,85.45,
TR_COUNCIL_06,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 6)학생자치회,likert,Y,2286,0,4.122,0.8678,4.0,4.0,5.0,,,,,,78.05,78.78,
TR_COUNCIL_06,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 6)학생자치회,likert,Y,514,0,4.0525,0.8803,4.0,4.0,5.0,,,,,,76.31,76.07,
TR_COUNCIL_07,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 7)학생 동아리,likert,Y,4172,0,4.2018,0.8081,4.0,4.0,5.0,,,,,,80.05,81.78,
TR_COUNCIL_07,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 7)학생 동아리,likert,Y,1017,0,4.174,0.8729,4.0,4.0,5.0,,,,,,79.35,81.12,
TR_COUNCIL_07,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 7)학생 동아리,likert,Y,2286,0,4.0262,0.8452,4.0,3.0,5.0,,,,,,75.66,74.85,
TR_COUNCIL_07,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 7)학생 동아리,likert,Y,514,0,4.0428,0.8366,4.0,4.0,5.0,,,,,,76.07,76.26,
TR_COUNCIL_08,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 8)학부모회,likert,Y,4172,0,3.8655,0.9222,4.0,3.0,5.0,,,,,,71.64,65.99,
TR_COUNCIL_08,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 8)학부모회,likert,Y,1017,0,3.9626,0.8877,4.0,3.0,5.0,,,,,,74.07,70.3,
TR_COUNCIL_08,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 8)학부모회,likert,Y,2286,0,3.7909,0.8595,4.0,3.0,4.0,,,,,,69.77,65.31,
TR_COUNCIL_08,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 8)학부모회,likert,Y,514,0,3.8911,0.8235,4.0,3.0,4.0,,,,,,72.28,70.62,
PR_OPEN_SAT_01,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 1)학교 수업에 대하여 학부모의 의견 수렴,likert,Y,878,3779,2.9055,0.7236,3.0,3.0,3.0,,,,,,63.52,77.79,
PR_OPEN_SAT_01,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 1)학교 수업에 대하여 학부모의 의견 수렴,likert,Y,242,1049,2.9545,0.7012,3.0,3.0,3.0,,,,,,65.15,80.58,
PR_OPEN_SAT_01,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 1)학교 수업에 대하여 학부모의 의견 수렴,likert,Y,503,719,3.0417,0.6682,3.0,3.0,3.0,,,,,,68.06,84.89,
PR_OPEN_SAT_01,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 1)학교 수업에 대하여 학부모의 의견 수렴,likert,Y,111,149,3.045,0.731,3.0,3.0,3.0,,,,,,68.17,86.49,
PR_OPEN_SAT_02,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 2)교사의 수업과 자녀의 수업태도에 대한 학부모의 이해 증진,likert,Y,878,3779,3.1105,0.6463,3.0,3.0,4.0,,,,,,70.35,87.47,
PR_OPEN_SAT_02,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 2)교사의 수업과 자녀의 수업태도에 대한 학부모의 이해 증진,likert,Y,242,1049,3.1818,0.6632,3.0,3.0,4.0,,,,,,72.73,88.84,
PR_OPEN_SAT_02,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 2)교사의 수업과 자녀의 수업태도에 대한 학부모의 이해 증진,likert,Y,503,719,3.2266,0.6532,3.0,3.0,4.0,,,,,,74.22,91.45,
PR_OPEN_SAT_02,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 2)교사의 수업과 자녀의 수업태도에 대한 학부모의 이해 증진,likert,Y,111,149,3.1351,0.6807,3.0,3.0,4.0,,,,,,71.17,90.09,
PR_OPEN_SAT_03,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 3)학교교육에 대한 학부모의 참여와 관심증가,likert,Y,878,3779,3.0581,0.646,3.0,3.0,3.0,,,,,,68.6,85.54,
PR_OPEN_SAT_03,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 3)학교교육에 대한 학부모의 참여와 관심증가,likert,Y,242,1049,3.1364,0.6393,3.0,3.0,4.0,,,,,,71.21,88.84,
PR_OPEN_SAT_03,2025,2주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 3)학교교육에 대한 학부모의 참여와 관심증가,likert,Y,503,719,3.1471,0.6697,3.0,3.0,4.0,,,,,,71.57,87.48,
PR_OPEN_SAT_03,2025,2주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 3)학교교육에 대한 학부모의 참여와 관심증가,likert,Y,111,149,3.1351,0.6807,3.0,3.0,4.0,,,,,,71.17,90.09,
PR_PARTICIP_08,2021,1주기,1.0,중소도시,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,학교활동 참여 - 7)공개수업 참석,likert,Y,4657,0,1.1716,0.4237,1.0,1.0,1.0,,,,,,5.72,0.92,
PR_PARTICIP_08,2021,1주기,2.0,읍면지역,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,학교활동 참여 - 7)공개수업 참석,likert,Y,1291,0,1.1627,0.4014,1.0,1.0,1.0,,,,,,5.42,0.93,
